DATE,HourlyDewPointTemperature,HourlyPrecipitation,HourlyWindSpeed,HOUR,tmp
2018-05-22T15:51:00,55,0.08,0,3398,13
2018-05-22T16:12:00,55,0,0,3399,13
2018-05-22T16:51:00,55,0.01,0,3399,13
2018-05-22T17:51:00,55,0,0,3400,13
2018-05-22T18:28:00,56,0,0,3401,13
2018-05-22T18:51:00,56,0,0,3401,13
2018-05-22T19:51:00,56,0,0,3402,13
2018-05-22T20:49:00,57,0,0,3403,14
2018-05-22T20:51:00,57,0,0,3403,14
2018-05-22T21:17:00,57,0,0,3404,14
2018-05-22T21:29:00,57,0,0,3404,14
2018-05-22T21:51:00,57,0,0,3404,14
2018-05-22T22:33:00,58,0,0,3405,14
2018-05-22T22:43:00,58,0,0,3405,14
2018-05-22T22:51:00,58,0,0,3405,14
2018-05-22T23:23:00,58,0,0,3406,14
2018-05-22T23:49:00,57,0,0,3406,14
2018-05-22T23:51:00,58,0,0,3406,14
2018-05-22T23:59:00,58,0,0,3406,14
2018-05-23T00:35:00,58,0,0,3407,14
2018-05-23T00:49:00,57,0,0,3407,14
2018-05-23T00:51:00,58,0,0,3407,14
2018-05-23T01:09:00,57,0,5,3408,14
2018-05-23T01:24:00,58,0,0,3408,14
2018-05-23T01:32:00,58,0,0,3408,14
2018-05-23T01:48:00,57,0.02,0,3408,14
2018-05-23T01:51:00,58,0.04,3,3408,14
2018-05-23T02:10:00,58,0.06,0,3409,14
2018-05-23T02:18:00,58,0.1,0,3409,14
2018-05-23T02:35:00,58,0.17,0,3409,14
2018-05-23T02:51:00,58,0.2,0,3409,14
2018-05-23T03:22:00,59,0.03,6,3410,15
2018-05-23T03:30:00,59,0.05,0,3410,15
2018-05-23T03:51:00,58,0.05,0,3410,14
2018-05-23T04:19:00,58,0,0,3411,14
2018-05-23T04:35:00,58,0,0,3411,14
2018-05-23T04:42:00,58,0,0,3411,14
2018-05-23T04:49:00,57,0,3,3411,14
2018-05-23T04:51:00,58,0,3,3411,14
2018-05-23T05:03:00,58,0,3,3412,14
2018-05-23T05:06:00,58,0,0,3412,14
2018-05-23T05:12:00,59,0,0,3412,15
2018-05-23T05:34:00,59,0,0,3412,15
2018-05-23T05:49:00,59,0,6,3412,15
2018-05-23T05:51:00,59,0,3,3412,15
2018-05-23T06:05:00,60,0,0,3413,16
2018-05-23T06:32:00,60,0,3,3413,16
2018-05-23T06:42:00,60,0,0,3413,16
2018-05-23T06:51:00,61,0,0,3413,16
2018-05-23T07:51:00,61,0,0,3414,16
2018-05-23T08:51:00,63,0,3,3415,17
2018-05-23T09:51:00,61,0,0,3416,16
2018-05-23T10:51:00,62,0,6,3417,17
2018-05-23T12:51:00,58,0,0,3419,14
2018-05-23T13:51:00,57,0,5,3420,14
2018-05-23T14:51:00,56,0,0,3421,13
2018-05-23T16:51:00,52,0,5,3423,11
2018-05-23T17:51:00,52,0,5,3424,11
2018-05-23T18:51:00,48,0,5,3425,9
2018-05-23T19:51:00,49,0,3,3426,9
2018-05-23T20:51:00,49,0,3,3427,9
2018-05-23T21:51:00,50,0,5,3428,10
2018-05-23T22:51:00,50,0,0,3429,10
2018-05-23T23:51:00,50,0,3,3430,10
2018-05-24T00:51:00,50,0,5,3431,10
2018-05-24T01:51:00,50,0,0,3432,10
2018-05-24T02:51:00,51,0,3,3433,11
2018-05-24T03:51:00,52,0,0,3434,11
2018-05-24T04:51:00,52,0,6,3435,11
2018-05-24T05:51:00,53,0,8,3436,12
2018-05-24T06:51:00,53,0,6,3437,12
2018-05-24T07:51:00,51,0,3,3438,11
2018-05-24T09:51:00,38,0,0,3440,3
2018-05-24T10:51:00,38,0,0,3441,3
2018-05-24T11:51:00,36,0,0,3442,2
2018-05-24T12:51:00,38,0,0,3443,3
2018-05-24T13:51:00,45,0,0,3444,7
2018-05-24T14:51:00,45,0,0,3445,7
2018-05-24T15:51:00,42,0,5,3446,6
2018-05-24T16:51:00,44,0,0,3447,7
2018-05-24T17:51:00,44,0,3,3448,7
2018-05-24T18:51:00,44,0,3,3449,7
2018-05-24T19:51:00,46,0,3,3450,8
2018-05-24T20:51:00,43,0,6,3451,6
2018-05-24T22:51:00,46,0,9,3453,8
2018-05-24T23:51:00,48,0,5,3454,9
2018-05-25T00:51:00,48,0,7,3455,9
2018-05-25T01:51:00,49,0,5,3456,9
2018-05-25T02:51:00,51,0,6,3457,11
2018-05-25T03:51:00,51,0,3,3458,11
2018-05-25T04:51:00,51,0,5,3459,11
2018-05-25T05:51:00,52,0,3,3460,11
2018-05-25T06:51:00,52,0,3,3461,11
2018-05-25T08:51:00,54,0,6,3463,12
2018-05-25T10:51:00,51,0,6,3465,11
2018-05-25T11:51:00,48,0,3,3466,9
2018-05-25T12:51:00,49,0,5,3467,9
2018-05-25T15:51:00,58,0,6,3470,14
2018-05-25T16:51:00,54,0,7,3471,12
2018-05-25T18:51:00,56,0,5,3473,13
2018-05-25T20:51:00,59,0,6,3475,15
2018-05-25T21:51:00,59,0,9,3476,15
2018-05-25T23:51:00,63,0,7,3478,17
2018-05-26T00:51:00,64,0,3,3479,18
2018-05-26T01:51:00,64,0,6,3480,18
2018-05-26T02:51:00,64,0,7,3481,18
2018-05-26T04:51:00,64,0,3,3483,18
2018-05-26T06:51:00,65,0,5,3485,18
2018-05-26T07:51:00,66,0,0,3486,19
2018-05-26T08:51:00,67,0,0,3487,19
2018-05-26T09:51:00,67,0,5,3488,19
2018-05-26T10:51:00,67,0,0,3489,19
2018-05-26T11:51:00,69,0,0,3490,21
2018-05-26T12:51:00,64,0,0,3491,18
2018-05-26T13:51:00,63,0,3,3492,17
2018-05-26T14:51:00,64,0,5,3493,18
2018-05-26T15:51:00,68,0,3,3494,20
2018-05-26T16:51:00,66,0,0,3495,19
2018-05-26T17:51:00,67,0,0,3496,19
2018-05-26T18:51:00,67,0,0,3497,19
2018-05-26T19:51:00,67,0,0,3498,19
2018-05-26T20:51:00,67,0,0,3499,19
2018-05-26T21:51:00,64,0,0,3500,18
2018-05-26T22:51:00,65,0,0,3501,18
2018-05-26T23:51:00,66,0,3,3502,19
2018-05-27T00:51:00,67,0,0,3503,19
2018-05-27T01:51:00,67,0,5,3504,19
2018-05-27T02:51:00,63,0,7,3505,17
2018-05-27T03:51:00,61,0,8,3506,16
2018-05-27T04:51:00,61,0.01,9,3507,16
2018-05-27T05:51:00,61,0.04,7,3508,16
2018-05-27T06:49:00,61,0,6,3509,16
2018-05-27T06:51:00,61,0.07,8,3509,16
2018-05-27T07:21:00,61,0.06,6,3510,16
2018-05-27T07:35:00,60,0.11,10,3510,16
2018-05-27T07:48:00,61,0.14,10,3510,16
2018-05-27T07:51:00,60,0.13,10,3510,16
2018-05-27T08:14:00,59,0.05,8,3511,15
2018-05-27T08:51:00,59,0.16,9,3511,15
2018-05-27T09:02:00,59,0.02,8,3512,15
2018-05-27T09:51:00,60,0,7,3512,16
2018-05-27T10:13:00,60,0.01,5,3513,16
2018-05-27T10:24:00,60,0.02,3,3513,16
2018-05-27T10:51:00,61,0.03,8,3513,16
2018-05-27T11:21:00,60,0,10,3514,16
2018-05-27T11:51:00,59,0,8,3514,15
2018-05-27T12:51:00,58,0,9,3515,14
2018-05-27T13:10:00,57,0,11,3516,14
2018-05-27T13:51:00,57,0,15,3516,14
2018-05-27T14:49:00,55,0,9,3517,13
2018-05-27T14:51:00,56,0,10,3517,13
2018-05-27T15:51:00,54,0,11,3518,12
2018-05-27T16:51:00,54,0,11,3519,12
2018-05-27T17:51:00,53,0,8,3520,12
2018-05-27T18:51:00,53,0,9,3521,12
2018-05-27T19:51:00,52,0,8,3522,11
2018-05-27T19:59:00,52,0,8,3522,11
2018-05-27T20:10:00,51,0,13,3523,11
2018-05-27T20:51:00,51,0,9,3523,11
2018-05-27T21:51:00,52,0,6,3524,11
2018-05-27T22:51:00,51,0,8,3525,11
2018-05-27T23:51:00,51,0,7,3526,11
2018-05-28T01:51:00,51,0,3,3528,11
2018-05-28T02:51:00,51,0,3,3529,11
2018-05-28T03:51:00,51,0,5,3530,11
2018-05-28T04:51:00,51,0,5,3531,11
2018-05-28T05:49:00,52,0,0,3532,11
2018-05-28T05:51:00,51,0,0,3532,11
2018-05-28T06:25:00,51,0,0,3533,11
2018-05-28T06:51:00,51,0,3,3533,11
2018-05-28T07:51:00,52,0,3,3534,11
2018-05-28T08:51:00,52,0,0,3535,11
2018-05-28T09:16:00,52,0,0,3536,11
2018-05-28T09:51:00,53,0,0,3536,12
2018-05-28T10:51:00,54,0,0,3537,12
2018-05-28T11:41:00,55,0,0,3538,13
2018-05-28T11:51:00,55,0,0,3538,13
2018-05-28T12:51:00,56,0,3,3539,13
2018-05-28T13:51:00,55,0,3,3540,13
2018-05-28T14:24:00,57,0,3,3541,14
2018-05-28T14:51:00,57,0,0,3541,14
2018-05-28T15:51:00,58,0,0,3542,14
2018-05-28T16:51:00,59,0,0,3543,15
2018-05-28T17:51:00,56,0,3,3544,13
2018-05-28T18:51:00,56,0,0,3545,13
2018-05-28T19:51:00,56,0,5,3546,13
2018-05-28T20:51:00,56,0,0,3547,13
2018-05-28T21:51:00,56,0,3,3548,13
2018-05-28T22:51:00,57,0,0,3549,14
2018-05-28T23:51:00,58,0,0,3550,14
2018-05-29T00:44:00,58,0,0,3551,14
2018-05-29T00:51:00,59,0,0,3551,15
2018-05-29T01:51:00,61,0,3,3552,16
2018-05-29T02:05:00,61,0,3,3553,16
2018-05-29T02:21:00,62,0,3,3553,17
2018-05-29T02:46:00,63,0,5,3553,17
2018-05-29T02:51:00,63,0,5,3553,17
2018-05-29T03:51:00,63,0,3,3554,17
2018-05-29T04:51:00,63,0,0,3555,17
2018-05-29T05:18:00,63,0,3,3556,17
2018-05-29T05:51:00,64,0,0,3556,18
2018-05-29T06:51:00,64,0,0,3557,18
2018-05-29T07:51:00,65,0,0,3558,18
2018-05-29T08:51:00,66,0,5,3559,19
2018-05-29T09:04:00,66,0,3,3560,19
2018-05-29T09:51:00,66,0,0,3560,19
2018-05-29T10:51:00,65,0,0,3561,18
2018-05-29T11:51:00,64,0,0,3562,18
2018-05-29T13:51:00,61,0,0,3564,16
2018-05-29T14:51:00,61,0,0,3565,16
2018-05-29T15:51:00,66,0,5,3566,19
2018-05-29T16:51:00,65,0,0,3567,18
2018-05-29T17:51:00,65,0,3,3568,18
2018-05-29T18:51:00,64,0,0,3569,18
2018-05-29T19:51:00,63,0,0,3570,17
2018-05-29T20:51:00,64,0,0,3571,18
2018-05-29T21:51:00,64,0,0,3572,18
2018-05-29T22:51:00,64,0,0,3573,18
2018-05-29T23:51:00,65,0,3,3574,18
2018-05-30T00:51:00,65,0,0,3575,18
2018-05-30T01:51:00,64,0,5,3576,18
2018-05-30T02:51:00,63,0,5,3577,17
2018-05-30T03:09:00,63,0,3,3578,17
2018-05-30T03:18:00,62,0,5,3578,17
2018-05-30T03:51:00,62,0,0,3578,17
2018-05-30T04:49:00,63,0,0,3579,17
2018-05-30T04:51:00,62,0,0,3579,17
2018-05-30T05:00:00,62,0,0,3580,17
2018-05-30T05:13:00,62,0,3,3580,17
2018-05-30T05:33:00,62,0,0,3580,17
2018-05-30T05:51:00,63,0,0,3580,17
2018-05-30T06:42:00,63,0,5,3581,17
2018-05-30T06:49:00,63,0,0,3581,17
2018-05-30T06:51:00,63,0,0,3581,17
2018-05-30T06:59:00,63,0,0,3581,17
2018-05-30T07:43:00,63,0,3,3582,17
2018-05-30T07:51:00,63,0,0,3582,17
2018-05-30T08:51:00,63,0,5,3583,17
2018-05-30T09:51:00,63,0,5,3584,17
2018-05-30T10:19:00,63,0,0,3585,17
2018-05-30T10:51:00,63,0,3,3585,17
2018-05-30T11:30:00,63,0,3,3586,17
2018-05-30T11:51:00,64,0,3,3586,18
2018-05-30T12:28:00,64,0,5,3587,18
2018-05-30T12:51:00,64,0,5,3587,18
2018-05-30T13:51:00,63,0,3,3588,17
2018-05-30T14:51:00,62,0,6,3589,17
2018-05-30T15:51:00,60,0,0,3590,16
2018-05-30T16:51:00,57,0,5,3591,14
2018-05-30T17:51:00,57,0,5,3592,14
2018-05-30T18:51:00,56,0,5,3593,13
2018-05-30T19:17:00,56,0,0,3594,13
2018-05-30T19:42:00,56,0,3,3594,13
2018-05-30T19:51:00,56,0,3,3594,13
2018-05-30T20:51:00,57,0,0,3595,14
2018-05-30T21:13:00,58,0,0,3596,14
2018-05-30T21:18:00,58,0,0,3596,14
2018-05-30T21:30:00,58,0,0,3596,14
2018-05-30T21:51:00,59,0,0,3596,15
2018-05-30T21:58:00,59,0,3,3596,15
2018-05-30T22:15:00,59,0,0,3597,15
2018-05-30T22:41:00,59,0,0,3597,15
2018-05-30T22:51:00,59,0,0,3597,15
2018-05-30T23:06:00,59,0,3,3598,15
2018-05-30T23:29:00,59,0,0,3598,15
2018-05-30T23:37:00,59,0,3,3598,15
2018-05-30T23:51:00,59,0,0,3598,15
2018-05-31T00:01:00,59,0,3,3599,15
2018-05-31T00:14:00,59,0,0,3599,15
2018-05-31T00:51:00,58,0,0,3599,14
2018-05-31T01:35:00,58,0,0,3600,14
2018-05-31T01:49:00,57,0,3,3600,14
2018-05-31T01:51:00,58,0,5,3600,14
2018-05-31T02:51:00,58,0,3,3601,14
2018-05-31T03:51:00,57,0,0,3602,14
2018-05-31T04:01:00,57,0,0,3603,14
2018-05-31T04:51:00,57,0,0,3603,14
2018-05-31T05:32:00,58,0,5,3604,14
2018-05-31T05:51:00,58,0,0,3604,14
2018-05-31T06:13:00,58,0,0,3605,14
2018-05-31T06:51:00,59,0,3,3605,15
2018-05-31T07:51:00,59,0,0,3606,15
2018-05-31T08:51:00,60,0,5,3607,16
2018-05-31T09:49:00,61,0,3,3608,16
2018-05-31T09:51:00,61,0,5,3608,16
2018-05-31T10:12:00,62,0,6,3609,17
2018-05-31T10:24:00,63,0,3,3609,17
2018-05-31T10:49:00,64,0,3,3609,18
2018-05-31T10:51:00,64,0.04,0,3609,18
2018-05-31T11:18:00,65,0,3,3610,18
2018-05-31T11:26:00,65,0,3,3610,18
2018-05-31T11:33:00,65,0,3,3610,18
2018-05-31T11:42:00,65,0,3,3610,18
2018-05-31T11:51:00,65,0.02,3,3610,18
2018-05-31T12:49:00,64,0,3,3611,18
2018-05-31T12:51:00,65,0.04,5,3611,18
2018-05-31T13:12:00,66,0,5,3612,19
2018-05-31T13:42:00,65,0,3,3612,18
2018-05-31T13:51:00,66,0,3,3612,19
2018-05-31T14:51:00,66,0,3,3613,19
2018-05-31T14:59:00,66,0,0,3613,19
2018-05-31T15:35:00,66,0,3,3614,19
2018-05-31T15:51:00,66,0,0,3614,19
2018-05-31T16:23:00,66,0,3,3615,19
2018-05-31T16:30:00,66,0,3,3615,19
2018-05-31T16:51:00,66,0,3,3615,19
2018-05-31T17:49:00,64,0,7,3616,18
2018-05-31T17:51:00,65,0,6,3616,18
2018-05-31T18:19:00,65,0,3,3617,18
2018-05-31T18:49:00,64,0,5,3617,18
2018-05-31T18:51:00,65,0,5,3617,18
2018-05-31T19:14:00,64,0,0,3618,18
2018-05-31T19:51:00,64,0,0,3618,18
2018-05-31T20:51:00,64,0,0,3619,18
2018-05-31T21:48:00,64,0,5,3620,18
2018-05-31T21:51:00,64,0,0,3620,18
2018-05-31T22:51:00,64,0,0,3621,18
2018-05-31T23:51:00,64,0,0,3622,18
2018-06-01T00:51:00,64,0,3,3623,18
2018-06-01T01:12:00,65,0,0,3624,18
2018-06-01T01:42:00,65,0,3,3624,18
2018-06-01T01:49:00,64,0,0,3624,18
2018-06-01T01:51:00,65,0,0,3624,18
2018-06-01T02:08:00,65,0,3,3625,18
2018-06-01T02:38:00,65,0,0,3625,18
2018-06-01T02:49:00,64,0,0,3625,18
2018-06-01T02:51:00,65,0,0,3625,18
2018-06-01T03:47:00,64,0,0,3626,18
2018-06-01T03:51:00,65,0,0,3626,18
2018-06-01T04:39:00,65,0,0,3627,18
2018-06-01T04:51:00,65,0.01,0,3627,18
2018-06-01T05:03:00,65,0,0,3628,18
2018-06-01T05:40:00,65,0,0,3628,18
2018-06-01T05:47:00,64,0,0,3628,18
2018-06-01T05:51:00,65,0,0,3628,18
2018-06-01T06:13:00,66,0,3,3629,19
2018-06-01T06:23:00,65,0,3,3629,18
2018-06-01T06:47:00,64,0,0,3629,18
2018-06-01T06:51:00,65,0,0,3629,18
2018-06-01T07:34:00,66,0.02,0,3630,19
2018-06-01T07:49:00,66,0,0,3630,19
2018-06-01T07:51:00,66,0.02,0,3630,19
2018-06-01T08:32:00,66,0,0,3631,19
2018-06-01T08:51:00,66,0,0,3631,19
2018-06-01T09:23:00,67,0,0,3632,19
2018-06-01T09:33:00,67,0,0,3632,19
2018-06-01T09:51:00,68,0,0,3632,20
2018-06-01T10:30:00,68,0,3,3633,20
2018-06-01T10:51:00,68,0,3,3633,20
2018-06-01T11:08:00,68,0,3,3634,20
2018-06-01T11:51:00,68,0,3,3634,20
2018-06-01T12:51:00,69,0,0,3635,21
2018-06-01T13:41:00,69,0,0,3636,21
2018-06-01T13:51:00,69,0,0,3636,21
2018-06-01T14:14:00,69,0,0,3637,21
2018-06-01T14:51:00,70,0,3,3637,21
2018-06-01T15:51:00,69,0,3,3638,21
2018-06-01T16:51:00,70,0,3,3639,21
2018-06-01T17:51:00,69,0,0,3640,21
2018-06-01T18:51:00,68,0,0,3641,20
2018-06-01T19:51:00,69,0,0,3642,21
2018-06-01T20:51:00,69,0,0,3643,21
2018-06-01T21:51:00,69,0,0,3644,21
2018-06-01T22:48:00,70,0,5,3645,21
2018-06-01T22:51:00,69,0,0,3645,21
2018-06-01T23:02:00,70,0.02,5,3646,21
2018-06-01T23:12:00,70,0.21,0,3646,21
2018-06-01T23:21:00,70,0.23,0,3646,21
2018-06-01T23:49:00,70,0,0,3646,21
2018-06-01T23:51:00,70,0.24,0,3646,21
2018-06-02T00:05:00,70,0,3,3647,21
2018-06-02T00:09:00,70,0,3,3647,21
2018-06-02T00:51:00,69,0,3,3647,21
2018-06-02T01:51:00,69,0,5,3648,21
2018-06-02T02:51:00,68,0,6,3649,20
2018-06-02T03:51:00,68,0,3,3650,20
2018-06-02T04:51:00,67,0,3,3651,19
2018-06-02T05:51:00,68,0,0,3652,20
2018-06-02T06:51:00,69,0,0,3653,21
2018-06-02T07:51:00,68,0,0,3654,20
2018-06-02T08:51:00,69,0,0,3655,21
2018-06-02T09:51:00,68,0,5,3656,20
2018-06-02T10:51:00,69,0,0,3657,21
2018-06-02T11:51:00,69,0,6,3658,21
2018-06-02T12:51:00,68,0,6,3659,20
2018-06-02T13:51:00,68,0,7,3660,20
2018-06-02T15:51:00,68,0,6,3662,20
2018-06-02T16:51:00,68,0,3,3663,20
2018-06-02T18:51:00,64,0,6,3665,18
2018-06-02T19:51:00,67,0,3,3666,19
2018-06-02T20:32:00,68,0,3,3667,20
2018-06-02T20:51:00,67,0,3,3667,19
2018-06-02T21:14:00,69,0.02,5,3668,21
2018-06-02T21:25:00,69,0.02,5,3668,21
2018-06-02T21:41:00,69,0.06,6,3668,21
2018-06-02T21:48:00,70,0.06,7,3668,21
2018-06-02T21:49:00,70,0,7,3668,21
2018-06-02T21:51:00,69,0.06,6,3668,21
2018-06-02T21:58:00,68,0,3,3668,20
2018-06-02T22:19:00,67,0,5,3669,19
2018-06-02T22:51:00,65,0,5,3669,18
2018-06-02T23:19:00,64,0,5,3670,18
2018-06-02T23:51:00,64,0.02,7,3670,18
2018-06-03T00:14:00,63,0.02,6,3671,17
2018-06-03T00:22:00,61,0.02,7,3671,16
2018-06-03T00:51:00,60,0.01,5,3671,16
2018-06-03T01:51:00,59,0,8,3672,15
2018-06-03T02:00:00,57,0,3,3673,14
2018-06-03T02:51:00,57,0,6,3673,14
2018-06-03T03:51:00,56,0,6,3674,13
2018-06-03T04:51:00,52,0,7,3675,11
2018-06-03T05:51:00,50,0,13,3676,10
2018-06-03T06:51:00,49,0,6,3677,9
2018-06-03T07:13:00,50,0,0,3678,10
2018-06-03T07:51:00,54,0,8,3678,12
2018-06-03T08:51:00,53,0,7,3679,12
2018-06-03T09:47:00,54,0,9,3680,12
2018-06-03T09:49:00,54,0,8,3680,12
2018-06-03T09:51:00,53,0,9,3680,12
2018-06-03T10:51:00,53,0,8,3681,12
2018-06-03T11:51:00,52,0,7,3682,11
2018-06-03T12:51:00,51,0,3,3683,11
2018-06-03T13:51:00,52,0,0,3684,11
2018-06-03T14:51:00,52,0,3,3685,11
2018-06-03T15:51:00,52,0,3,3686,11
2018-06-03T16:02:00,51,0,0,3687,11
2018-06-03T16:23:00,51,0,8,3687,11
2018-06-03T16:51:00,52,0,8,3687,11
2018-06-03T17:09:00,51,0,9,3688,11
2018-06-03T17:51:00,48,0,6,3688,9
2018-06-03T19:51:00,48,0,7,3690,9
2018-06-03T20:51:00,47,0,5,3691,8
2018-06-03T21:42:00,49,0.04,7,3692,9
2018-06-03T21:49:00,50,0,5,3692,10
2018-06-03T21:51:00,50,,8,3692,10
2018-06-03T21:59:00,51,0.01,5,3692,11
2018-06-03T22:20:00,50,0.01,5,3693,10
2018-06-03T22:51:00,50,0.01,0,3693,10
2018-06-03T23:25:00,50,0.02,5,3694,10
2018-06-03T23:33:00,50,0.03,0,3694,10
2018-06-03T23:48:00,50,0.14,0,3694,10
2018-06-03T23:51:00,50,0.15,3,3694,10
2018-06-04T00:02:00,51,0.01,3,3695,11
2018-06-04T00:51:00,49,0,7,3695,9
2018-06-04T01:02:00,49,0,7,3696,9
2018-06-04T01:31:00,50,0.01,3,3696,10
2018-06-04T01:41:00,51,0.02,3,3696,11
2018-06-04T01:51:00,50,0.02,9,3696,10
2018-06-04T02:51:00,51,0.01,8,3697,11
2018-06-04T03:51:00,51,0,6,3698,11
2018-06-04T04:27:00,51,0.04,3,3699,11
2018-06-04T04:43:00,51,0.06,0,3699,11
2018-06-04T04:51:00,51,0.08,3,3699,11
2018-06-04T05:07:00,51,0.02,5,3700,11
2018-06-04T05:18:00,51,0.03,6,3700,11
2018-06-04T05:51:00,51,0.04,3,3700,11
2018-06-04T06:04:00,51,0.01,3,3701,11
2018-06-04T06:13:00,51,0.01,7,3701,11
2018-06-04T06:51:00,51,0.01,5,3701,11
2018-06-04T07:27:00,52,0.01,0,3702,11
2018-06-04T07:51:00,51,0,5,3702,11
2018-06-04T08:49:00,52,0,5,3703,11
2018-06-04T08:51:00,52,0,6,3703,11
2018-06-04T09:07:00,54,0,3,3704,12
2018-06-04T09:30:00,52,0,7,3704,11
2018-06-04T09:51:00,52,0,5,3704,11
2018-06-04T10:51:00,53,0,7,3705,12
2018-06-04T11:51:00,53,0,3,3706,12
2018-06-04T12:51:00,54,0,3,3707,12
2018-06-04T13:58:00,55,0,3,3708,13
2018-06-04T14:12:00,55,0,0,3709,13
2018-06-04T14:51:00,55,0,3,3709,13
2018-06-04T15:51:00,55,0,3,3710,13
2018-06-04T16:51:00,55,0,3,3711,13
2018-06-04T17:51:00,56,0,0,3712,13
2018-06-04T18:51:00,57,0,0,3713,14
2018-06-04T19:51:00,55,0,0,3714,13
2018-06-04T20:51:00,57,0,0,3715,14
2018-06-04T21:51:00,57,0,5,3716,14
2018-06-04T22:51:00,57,0,0,3717,14
2018-06-04T23:51:00,57,0,0,3718,14
2018-06-05T00:51:00,56,0,0,3719,13
2018-06-05T01:51:00,54,0,0,3720,12
2018-06-05T02:51:00,51,0,3,3721,11
2018-06-05T03:51:00,51,0,0,3722,11
2018-06-05T04:51:00,52,0,0,3723,11
2018-06-05T05:51:00,51,0,5,3724,11
2018-06-05T06:51:00,48,0,5,3725,9
2018-06-05T07:51:00,49,0,3,3726,9
2018-06-05T08:51:00,50,0,5,3727,10
2018-06-05T12:51:00,51,0,6,3731,11
2018-06-05T14:51:00,52,0,9,3733,11
2018-06-05T15:51:00,51,0,6,3734,11
2018-06-05T16:51:00,52,0,7,3735,11
2018-06-05T17:51:00,50,0,3,3736,10
2018-06-05T18:51:00,50,0,5,3737,10
2018-06-05T20:51:00,47,0,3,3739,8
2018-06-05T21:51:00,45,0,5,3740,7
2018-06-05T22:51:00,46,0,3,3741,8
2018-06-05T23:51:00,47,0,5,3742,8
2018-06-06T00:51:00,46,0,0,3743,8
2018-06-06T01:51:00,47,0,3,3744,8
2018-06-06T02:51:00,46,0,3,3745,8
2018-06-06T03:51:00,46,0,0,3746,8
2018-06-06T04:51:00,49,0,0,3747,9
2018-06-06T05:51:00,49,0,3,3748,9
2018-06-06T06:51:00,49,0,3,3749,9
2018-06-06T08:51:00,51,0,0,3751,11
2018-06-06T09:51:00,49,0,5,3752,9
2018-06-06T10:51:00,49,0,5,3753,9
2018-06-06T11:51:00,49,0,5,3754,9
2018-06-06T12:51:00,48,0,0,3755,9
2018-06-06T13:51:00,51,0,0,3756,11
2018-06-06T14:51:00,51,0,3,3757,11
2018-06-06T15:51:00,52,0,3,3758,11
2018-06-06T16:51:00,54,0,3,3759,12
2018-06-06T17:51:00,53,0,5,3760,12
2018-06-06T18:51:00,51,0,0,3761,11
2018-06-06T19:51:00,53,0,6,3762,12
2018-06-06T20:51:00,53,0,3,3763,12
2018-06-06T21:51:00,54,0,5,3764,12
2018-06-06T22:51:00,54,0,6,3765,12
2018-06-06T23:51:00,54,0,0,3766,12
2018-06-07T00:51:00,53,0,0,3767,12
2018-06-07T01:51:00,52,0,0,3768,11
2018-06-07T02:51:00,53,0,0,3769,12
2018-06-07T03:51:00,52,0,0,3770,11
2018-06-07T04:43:00,52,0,0,3771,11
2018-06-07T04:49:00,52,0,0,3771,11
2018-06-07T04:51:00,52,0,0,3771,11
2018-06-07T05:51:00,53,0,0,3772,12
2018-06-07T07:51:00,56,0,5,3774,13
2018-06-07T08:51:00,56,0,0,3775,13
2018-06-07T09:51:00,55,0,3,3776,13
2018-06-07T10:51:00,55,0,3,3777,13
2018-06-07T11:51:00,54,0,7,3778,12
2018-06-07T12:51:00,52,0,6,3779,11
2018-06-07T13:51:00,52,0,6,3780,11
2018-06-07T14:51:00,51,0,6,3781,11
2018-06-07T15:51:00,51,0,5,3782,11
2018-06-07T18:51:00,54,0,5,3785,12
2018-06-07T19:51:00,54,0,3,3786,12
2018-06-07T20:51:00,56,0,5,3787,13
2018-06-07T21:51:00,56,0,0,3788,13
2018-06-07T22:51:00,55,0,0,3789,13
2018-06-07T23:51:00,55,0,0,3790,13
2018-06-08T00:51:00,54,0,5,3791,12
2018-06-08T01:51:00,56,0,3,3792,13
2018-06-08T02:51:00,56,0,5,3793,13
2018-06-08T03:51:00,56,0,3,3794,13
2018-06-08T04:51:00,56,0,3,3795,13
2018-06-08T05:51:00,57,0,6,3796,14
2018-06-08T06:51:00,58,0,5,3797,14
2018-06-08T07:51:00,59,0,0,3798,15
2018-06-08T08:51:00,60,0,3,3799,16
2018-06-08T09:51:00,60,0,5,3800,16
2018-06-08T10:51:00,59,0,0,3801,15
2018-06-08T11:51:00,58,0,0,3802,14
2018-06-08T12:51:00,61,0,0,3803,16
2018-06-08T13:51:00,60,0,5,3804,16
2018-06-08T14:51:00,64,0,5,3805,18
2018-06-08T15:51:00,62,0,6,3806,17
2018-06-08T16:51:00,62,0,0,3807,17
2018-06-08T17:51:00,61,0,3,3808,16
2018-06-08T18:51:00,60,0,0,3809,16
2018-06-08T19:51:00,56,0,0,3810,13
2018-06-08T20:51:00,57,0,3,3811,14
2018-06-08T21:51:00,61,0,3,3812,16
2018-06-08T22:51:00,63,0,3,3813,17
2018-06-08T23:51:00,64,0,6,3814,18
2018-06-09T00:51:00,63,0,0,3815,17
2018-06-09T01:51:00,62,0,6,3816,17
2018-06-09T02:51:00,60,0,5,3817,16
2018-06-09T03:51:00,57,0,3,3818,14
2018-06-09T04:51:00,56,0,5,3819,13
